funding_date,from_funder_name,to_project_name,amount,grant_pool_name,metadata
2025-09-08,optimism,superfluid,1771.08,retrofunding_s8_onchain_builders,"{""application_name"": ""Superfluid"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x3ecbf66c1b21342b26acb0f7d4c6b8bbbef168ffafff...\ndisplay_name                                               Superfluid\nop_reward                                                     2361.44\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                            superfluid\nfunding_date                                               2025-09-08\namount                                                        1771.08\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 20, dtype: object"", ""token_amount"": 2361.44, ""token_unit"": ""OP"", ""project_id"": ""0x3ecbf66c1b21342b26acb0f7d4c6b8bbbef168ffafff3f425de3503fd8dfa535""}"
2025-09-08,optimism,pinto-org,2030.4225000000001,retrofunding_s8_onchain_builders,"{""application_name"": ""Pinto Protocol"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x7eb6ba7a1057659d04ec414446c1b32509bf57704958...\ndisplay_name                                           Pinto Protocol\nop_reward                                                     2707.23\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                             pinto-org\nfunding_date                                               2025-09-08\namount                                                      2030.4225\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 21, dtype: object"", ""token_amount"": 2707.23, ""token_unit"": ""OP"", ""project_id"": ""0x7eb6ba7a1057659d04ec414446c1b32509bf57704958139266c7120903446ad6""}"
2025-09-08,optimism,inkonchain,1209.5475000000001,retrofunding_s8_onchain_builders,"{""application_name"": ""GM"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x2c1d2ae68e4a718a04a41f1a9fde1ed0648602e08c15...\ndisplay_name                                                       GM\nop_reward                                                     1612.73\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                            inkonchain\nfunding_date                                               2025-09-08\namount                                                      1209.5475\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 22, dtype: object"", ""token_amount"": 1612.73, ""token_unit"": ""OP"", ""project_id"": ""0x2c1d2ae68e4a718a04a41f1a9fde1ed0648602e08c150e3f72d3dc7ef22dd71a""}"
2025-09-08,optimism,layer3xyz,1999.7775,retrofunding_s8_onchain_builders,"{""application_name"": ""Layer3"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x91a4420e2fcc8311e97dad480f201a8ce221f2cd64c2...\ndisplay_name                                                   Layer3\nop_reward                                                     2666.37\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                             layer3xyz\nfunding_date                                               2025-09-08\namount                                                      1999.7775\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 23, dtype: object"", ""token_amount"": 2666.37, ""token_unit"": ""OP"", ""project_id"": ""0x91a4420e2fcc8311e97dad480f201a8ce221f2cd64c2de77280cbcc6ce193752""}"
2025-09-08,optimism,avantis-labs,3456.1050000000005,retrofunding_s8_onchain_builders,"{""application_name"": ""Avantis "", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x6371518c95cfa543514e01a77d470c695fac36691cff...\ndisplay_name                                                 Avantis \nop_reward                                                     4608.14\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                          avantis-labs\nfunding_date                                               2025-09-08\namount                                                       3456.105\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 24, dtype: object"", ""token_amount"": 4608.14, ""token_unit"": ""OP"", ""project_id"": ""0x6371518c95cfa543514e01a77d470c695fac36691cffa3a45e992b2c0cc6ba72""}"
2025-09-08,optimism,party-dao,1550.1000000000001,retrofunding_s8_onchain_builders,"{""application_name"": ""FLAG!"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x7d5bcf0b123ca5611f1bb0c889816753cc215b0a2308...\ndisplay_name                                                    FLAG!\nop_reward                                                      2066.8\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                             party-dao\nfunding_date                                               2025-09-08\namount                                                         1550.1\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 25, dtype: object"", ""token_amount"": 2066.8, ""token_unit"": ""OP"", ""project_id"": ""0x7d5bcf0b123ca5611f1bb0c889816753cc215b0a230849c8464c6c2a08c4eddc""}"
2025-09-08,optimism,world-mini-app-otterverse,1317.0525,retrofunding_s8_onchain_builders,"{""application_name"": ""Otterverse"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0xc55fe3df4a2689935cc0a4b912e3f913de7a8c1c6758...\ndisplay_name                                               Otterverse\nop_reward                                                     1756.07\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                             world-mini-app-otterverse\nfunding_date                                               2025-09-08\namount                                                      1317.0525\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 26, dtype: object"", ""token_amount"": 1756.07, ""token_unit"": ""OP"", ""project_id"": ""0xc55fe3df4a2689935cc0a4b912e3f913de7a8c1c6758370550aaf25a949ec79c""}"
2025-09-08,optimism,baseswapfi,1170.9225000000001,retrofunding_s8_onchain_builders,"{""application_name"": ""BaseSwap "", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0xca3f26e1c876e821d2384a5cb699c6be494f9810301c...\ndisplay_name                                                BaseSwap \nop_reward                                                     1561.23\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                            baseswapfi\nfunding_date                                               2025-09-08\namount                                                      1170.9225\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 27, dtype: object"", ""token_amount"": 1561.23, ""token_unit"": ""OP"", ""project_id"": ""0xca3f26e1c876e821d2384a5cb699c6be494f9810301c2e2be49c232656262642""}"
2025-09-08,optimism,sushi,1490.2125,retrofunding_s8_onchain_builders,"{""application_name"": ""Sushiswap"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x41b2ae8a2ead458ff7c85549a9a11380353e1ae4b234...\ndisplay_name                                                Sushiswap\nop_reward                                                     1986.95\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                                                 sushi\nfunding_date                                               2025-09-08\namount                                                      1490.2125\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 28, dtype: object"", ""token_amount"": 1986.95, ""token_unit"": ""OP"", ""project_id"": ""0x41b2ae8a2ead458ff7c85549a9a11380353e1ae4b234666312d495326636f77a""}"
2025-09-08,optimism,world-mini-app-goodluckgame,1096.23,retrofunding_s8_onchain_builders,"{""application_name"": ""Double or Nothing"", ""application_url"": ""https://atlas.optimism.io/project/op_atlas_id         0x394cdf60010e890aeb52606b938e6ff6ef7a52b0b5a3...\ndisplay_name                                        Double or Nothing\nop_reward                                                     1461.64\nseason                                                             M7\nbuilder_type                                                  onchain\nto_project_name                           world-mini-app-goodluckgame\nfunding_date                                               2025-09-08\namount                                                        1096.23\nfrom_funder_name                                             optimism\ngrant_pool_name                      retrofunding_s8_onchain_builders\nName: 29, dtype: object"", ""token_amount"": 1461.64, ""token_unit"": ""OP"", ""project_id"": ""0x394cdf60010e890aeb52606b938e6ff6ef7a52b0b5a3e897daf0133bed243b14""}"
