to_project_name,amount,funding_date,from_funder_name,grant_pool_name,metadata
ethstaker,11090.0,2025-01-25,octant-golemfoundation,epoch_6,"{""application_name"": ""EthStaker"", ""application_url"": ""https://octant.app/project/6/0xa83a92297B3d80A70cC396bf74424971A9890704"", ""token_amount"": 3.348, ""token_unit"": ""ETH""}"
flow-state-coop,10060.0,2025-01-25,octant-golemfoundation,epoch_6,"{""application_name"": ""FlowState"", ""application_url"": ""https://octant.app/project/6/0xB3f2b4a0b5F2f99e6B6bfc71D5E18a59B92D5606"", ""token_amount"": 3.038, ""token_unit"": ""ETH""}"
kiwi-news-attestate,9630.0,2025-01-25,octant-golemfoundation,epoch_6,"{""application_name"": ""Kiwi News"", ""application_url"": ""https://octant.app/project/6/0x1337E2624ffEC537087c6774e9A18031CFEAf0a9"", ""token_amount"": 2.91, ""token_unit"": ""ETH""}"
bankless-academy,9230.0,2025-01-25,octant-golemfoundation,epoch_6,"{""application_name"": ""Bankless Academy"", ""application_url"": ""https://octant.app/project/6/0xe1887fF140BfA9D3b45D0B2077b7471124acD242"", ""token_amount"": 2.788, ""token_unit"": ""ETH""}"
buidlguidl,9120.0,2025-01-25,octant-golemfoundation,epoch_6,"{""application_name"": ""🏰 BuidlGuidl"", ""application_url"": ""https://octant.app/project/6/0x00080706a7D99CBC163D52dcF435205B1aD940D1"", ""token_amount"": 2.755, ""token_unit"": ""ETH""}"
kernel-community,9110.0,2025-01-25,octant-golemfoundation,epoch_6,"{""application_name"": ""Kernel"", ""application_url"": ""https://octant.app/project/6/0x7DAC9Fc15C1Db4379D75A6E3f330aE849dFfcE18"", ""token_amount"": 2.75, ""token_unit"": ""ETH""}"
,8790.0,2025-01-25,octant-golemfoundation,epoch_6,"{""application_name"": ""EVMavericks Doots Podcast"", ""application_url"": ""https://octant.app/project/6/0x09A38B6187a2c44B6ba71c277c50764B5878b824"", ""token_amount"": 2.656, ""token_unit"": ""ETH""}"
citizenwallet,8110.0,2025-01-25,octant-golemfoundation,epoch_6,"{""application_name"": ""Citizen Wallet"", ""application_url"": ""https://octant.app/project/6/0xa39E7b901570120f6F963bccE8F5Ea4D883Cb2EE"", ""token_amount"": 2.45, ""token_unit"": ""ETH""}"
blockscout,5800.0,2025-01-25,octant-golemfoundation,epoch_6,"{""application_name"": ""Blockscout"", ""application_url"": ""https://octant.app/project/6/0x242ba6d68FfEb4a098B591B32d370F973FF882B7"", ""token_amount"": 1.753, ""token_unit"": ""ETH""}"
,5310.0,2025-01-25,octant-golemfoundation,epoch_6,"{""application_name"": ""ZuCity Japan"", ""application_url"": ""https://octant.app/project/6/0x004C1193262542ffF59e64fF29404DEAeb3F3dEC"", ""token_amount"": 1.603, ""token_unit"": ""ETH""}"
webhash-eth,3310.0,2025-01-25,octant-golemfoundation,epoch_6,"{""application_name"": ""WebHash"", ""application_url"": ""https://octant.app/project/6/0x898b2500C4Fed262D7cc564dD892A34B33DA0a41"", ""token_amount"": 0.999, ""token_unit"": ""ETH""}"
